tx	gene_id	USA500_NRS385_Biofilm_10h_1	USA500_NRS385_Biofilm_10h_2	USA500_NRS385_Biofilm_10h_3	USA500_NRS385_Biofilm_10h_4	USA500_NRS385_Biofilm_24h_1	USA500_NRS385_Biofilm_24h_2	USA500_NRS385_Biofilm_24h_3	USA500_NRS385_Biofilm_24h_4	USA500_NRS385_Biofilm_24h_5	USA500_NRS385_Biofilm_24h_6	USA500_NRS385_Biofilm_24h_7	USA500_NRS385_Biofilm_24h_8	USA500_NRS385_Biofilm_5h_1	USA500_NRS385_Biofilm_5h_2	USA500_NRS385_Biofilm_5h_3	USA500_NRS385_Biofilm_5h_4	USA500_NRS385_Planktonic_10h_1	USA500_NRS385_Planktonic_10h_2	USA500_NRS385_Planktonic_10h_3	USA500_NRS385_Planktonic_10h_4	USA500_NRS385_Planktonic_24h_1	USA500_NRS385_Planktonic_24h_2	USA500_NRS385_Planktonic_24h_3	USA500_NRS385_Planktonic_24h_4	USA500_NRS385_Planktonic_24h_5	USA500_NRS385_Planktonic_24h_6	USA500_NRS385_Planktonic_24h_7	USA500_NRS385_Planktonic_24h_8	USA500_NRS385_Planktonic_5h_1	USA500_NRS385_Planktonic_5h_2	USA500_NRS385_Planktonic_5h_3	USA500_NRS385_Planktonic_5h_4
unassigned_transcript_80	SAUSA300_RS00385	602.98	602.757	603.627	601.919	605.554	605.255	604.836	605.42	605.443	605.594	605.571	605.138	603.151	602.922	603.766	603.319	602.617	603.356	601.583	602.549	604.224	603.802	603.499	603.725	603.825	604.523	603.757	603.461	566.827	567.454	566.378	565.747
unassigned_transcript_81	SAUSA300_RS00390	470.98	470.757	471.627	469.919	473.554	473.255	472.836	473.42	473.443	473.594	473.571	473.138	471.151	470.922	471.766	471.319	470.617	471.356	469.583	470.549	472.224	471.802	471.499	471.725	471.825	472.523	471.757	471.461	434.827	435.454	434.378	433.747
unassigned_transcript_82	SAUSA300_RS16060	13.221	13.167	13.227	13.098	12.92	12.761	12.791	12.781	12.892	12.837	12.865	12.816	12.099	11.979	12.107	12.104	12.325	12.39	12.263	12.371	12.111	12.153	12.115	12.121	12.214	12.217	12.055	12.233	10.08	10.279	10.362	10.176
unassigned_transcript_83	SAUSA300_RS00395	1898.98	1898.757	1899.627	1897.919	1901.554	1901.255	1900.836	1901.42	1901.443	1901.594	1901.571	1901.138	1899.151	1898.922	1899.766	1899.319	1898.617	1899.356	1897.583	1898.549	1900.224	1899.802	1899.499	1899.725	1899.825	1900.523	1899.757	1899.461	1862.827	1863.454	1862.378	1861.747
unassigned_transcript_84	SAUSA300_RS00400	380.98	380.757	381.627	379.919	383.554	383.255	382.836	383.42	383.443	383.594	383.571	383.138	381.151	380.922	381.766	381.319	380.617	381.356	379.583	380.549	382.224	381.802	381.499	381.725	381.825	382.523	381.757	381.461	344.827	345.454	344.378	343.747
unassigned_transcript_85	SAUSA300_RS00405	21.373	21.371	21.494	21.302	21.529	21.405	21.435	21.501	21.556	21.576	21.442	21.486	19.197	19.121	19.225	19.154	20.743	20.848	20.688	20.877	20.612	20.581	20.538	20.422	20.609	20.634	20.442	20.528	16.165	16.203	16.111	16.148
unassigned_transcript_86	SAUSA300_RS00410	9.351	9.285	9.373	9.381	9.091	8.784	8.958	8.831	9.11	8.973	8.982	8.942	9.672	9.507	9.785	9.476	8.681	8.901	8.811	8.921	8.928	9.059	8.87	8.828	9.306	8.758	8.987	8.894	7.893	8.455	8.136	8.117
unassigned_transcript_87	SAUSA300_RS00415	1586.98	1586.757	1587.627	1585.919	1589.554	1589.255	1588.836	1589.42	1589.443	1589.594	1589.571	1589.138	1587.151	1586.922	1587.766	1587.319	1586.617	1587.356	1585.583	1586.549	1588.224	1587.802	1587.499	1587.725	1587.825	1588.523	1587.757	1587.461	1550.827	1551.454	1550.378	1549.747
unassigned_transcript_88	SAUSA300_RS00420	294.053	293.815	294.679	293.002	296.714	296.444	296.023	296.587	296.578	296.786	296.736	296.362	294.294	294.064	294.882	294.443	293.724	294.422	292.7	293.619	295.383	295.007	294.706	294.907	295.013	295.721	294.948	294.654	258.733	259.255	258.359	257.804
unassigned_transcript_89	SAUSA300_RS00425	11.046	10.966	11.072	10.907	10.726	10.472	10.632	10.478	10.661	10.652	10.661	10.632	10.695	10.492	10.558	10.586	10.181	10.344	10.306	10.309	10.144	10.275	10.173	10.181	10.393	10.273	10.238	10.36	8.789	8.988	9.11	8.762
unassigned_transcript_90	SAUSA300_RS00430	590.98	590.757	591.627	589.919	593.554	593.255	592.836	593.42	593.443	593.594	593.571	593.138	591.151	590.922	591.766	591.319	590.617	591.356	589.583	590.549	592.224	591.802	591.499	591.725	591.825	592.523	591.757	591.461	554.827	555.454	554.378	553.747
unassigned_transcript_91	SAUSA300_RS00435	105.033	104.852	105.24	104.6	108.978	108.647	108.686	108.826	109.017	109.155	108.873	108.859	104.697	104.43	104.868	104.6	105.486	105.787	104.975	105.363	107.39	107.266	107.058	107.109	107.27	107.43	107.203	107.084	85.694	85.739	85.619	85.496
unassigned_transcript_92	SAUSA300_RS00440	902.98	902.757	903.627	901.919	905.554	905.255	904.836	905.42	905.443	905.594	905.571	905.138	903.151	902.922	903.766	903.319	902.617	903.356	901.583	902.549	904.224	903.802	903.499	903.725	903.825	904.523	903.757	903.461	866.827	867.454	866.378	865.747
unassigned_transcript_93	SAUSA300_RS00445	1169.98	1169.757	1170.627	1168.919	1172.554	1172.255	1171.836	1172.42	1172.443	1172.594	1172.571	1172.138	1170.151	1169.922	1170.766	1170.319	1169.617	1170.356	1168.583	1169.549	1171.224	1170.802	1170.499	1170.725	1170.825	1171.523	1170.757	1170.461	1133.827	1134.454	1133.378	1132.747
unassigned_transcript_94	SAUSA300_RS15920	1028.98	1028.757	1029.627	1027.919	1031.554	1031.255	1030.836	1031.42	1031.443	1031.594	1031.571	1031.138	1029.151	1028.922	1029.766	1029.319	1028.617	1029.356	1027.583	1028.549	1030.224	1029.802	1029.499	1029.725	1029.825	1030.523	1029.757	1029.461	992.827	993.454	992.378	991.747
unassigned_transcript_95	SAUSA300_RS16100	68.488	68.368	68.615	68.164	71.773	71.425	71.434	71.58	71.723	71.864	71.541	71.621	67.094	66.935	67.27	67.086	69.092	69.271	68.776	69.037	70.167	70.004	69.891	69.952	70.08	70.168	69.993	70.04	55.011	55.212	55.146	55.032
unassigned_transcript_96	SAUSA300_RS00460	821.98	821.757	822.627	820.919	824.554	824.255	823.836	824.42	824.443	824.594	824.571	824.138	822.151	821.922	822.766	822.319	821.617	822.356	820.583	821.549	823.224	822.802	822.499	822.725	822.825	823.523	822.757	822.461	785.827	786.454	785.378	784.747
unassigned_transcript_97	SAUSA300_RS00465	60.606	60.446	60.745	60.298	63.502	63.245	63.209	63.389	63.516	63.682	63.276	63.445	58.963	58.855	59.138	58.925	61.224	61.325	60.87	61.181	61.964	61.854	61.789	61.757	61.911	62.029	61.85	61.955	48.557	48.745	48.643	48.562
unassigned_transcript_98	SAUSA300_RS00470	136.734	136.498	137.034	136.106	140.505	140.214	140.089	140.501	140.572	140.708	140.577	140.387	137.001	136.683	137.227	136.885	137.028	137.364	136.285	136.811	139.228	138.987	138.726	138.867	139.008	139.321	138.921	138.785	113.017	113.084	112.835	112.654
unassigned_transcript_99	SAUSA300_RS00475	1055.98	1055.757	1056.627	1054.919	1058.554	1058.255	1057.836	1058.42	1058.443	1058.594	1058.571	1058.138	1056.151	1055.922	1056.766	1056.319	1055.617	1056.356	1054.583	1055.549	1057.224	1056.802	1056.499	1056.725	1056.825	1057.523	1056.757	1056.461	1019.827	1020.454	1019.378	1018.747
unassigned_transcript_100	SAUSA300_RS00480	385.98	385.757	386.627	384.919	388.554	388.255	387.836	388.42	388.443	388.594	388.571	388.138	386.151	385.922	386.766	386.319	385.617	386.356	384.583	385.549	387.224	386.802	386.499	386.725	386.825	387.523	386.757	386.461	349.827	350.454	349.378	348.747
unassigned_transcript_101	SAUSA300_RS00485	695.98	695.757	696.627	694.919	698.554	698.255	697.836	698.42	698.443	698.594	698.571	698.138	696.151	695.922	696.766	696.319	695.617	696.356	694.583	695.549	697.224	696.802	696.499	696.725	696.825	697.523	696.757	696.461	659.827	660.454	659.378	658.747
unassigned_transcript_102	SAUSA300_RS00490	368.98	368.757	369.627	367.919	371.554	371.255	370.836	371.42	371.443	371.594	371.571	371.138	369.151	368.922	369.766	369.319	368.617	369.356	367.583	368.549	370.224	369.802	369.499	369.725	369.825	370.523	369.757	369.461	332.827	333.454	332.378	331.747
unassigned_transcript_103	SAUSA300_RS00495	578.98	578.757	579.627	577.919	581.554	581.255	580.836	581.42	581.443	581.594	581.571	581.138	579.151	578.922	579.766	579.319	578.617	579.356	577.583	578.549	580.224	579.802	579.499	579.725	579.825	580.523	579.757	579.461	542.827	543.454	542.378	541.747
unassigned_transcript_104	SAUSA300_RS00500	437.98	437.757	438.627	436.919	440.554	440.255	439.836	440.42	440.443	440.594	440.571	440.138	438.151	437.922	438.766	438.319	437.617	438.356	436.583	437.549	439.224	438.802	438.499	438.725	438.825	439.523	438.757	438.461	401.827	402.454	401.378	400.747
unassigned_transcript_105	SAUSA300_RS00505	2987.98	2987.757	2988.627	2986.919	2990.554	2990.255	2989.836	2990.42	2990.443	2990.594	2990.571	2990.138	2988.151	2987.922	2988.766	2988.319	2987.617	2988.356	2986.583	2987.549	2989.224	2988.802	2988.499	2988.725	2988.825	2989.523	2988.757	2988.461	2951.827	2952.454	2951.378	2950.747
unassigned_transcript_106	SAUSA300_RS00510	318.003	317.773	318.639	316.937	320.608	320.324	319.886	320.48	320.492	320.651	320.626	320.207	318.19	317.97	318.794	318.354	317.644	318.387	316.611	317.57	319.276	318.877	318.567	318.78	318.902	319.59	318.818	318.521	282.147	282.699	281.715	281.136
unassigned_transcript_107	SAUSA300_RS00515	821.98	821.757	822.627	820.919	824.554	824.255	823.836	824.42	824.443	824.594	824.571	824.138	822.151	821.922	822.766	822.319	821.617	822.356	820.583	821.549	823.224	822.802	822.499	822.725	822.825	823.523	822.757	822.461	785.827	786.454	785.378	784.747
unassigned_transcript_108	SAUSA300_RS00520	605.98	605.757	606.627	604.919	608.554	608.255	607.836	608.42	608.443	608.594	608.571	608.138	606.151	605.922	606.766	606.319	605.617	606.356	604.583	605.549	607.224	606.802	606.499	606.725	606.825	607.523	606.757	606.461	569.827	570.454	569.378	568.747
unassigned_transcript_109	SAUSA300_RS00525	605.98	605.757	606.627	604.919	608.554	608.255	607.836	608.42	608.443	608.594	608.571	608.138	606.151	605.922	606.766	606.319	605.617	606.356	604.583	605.549	607.224	606.802	606.499	606.725	606.825	607.523	606.757	606.461	569.827	570.454	569.378	568.747
unassigned_transcript_110	SAUSA300_RS00530	605.98	605.757	606.627	604.919	608.554	608.255	607.836	608.42	608.443	608.594	608.571	608.138	606.151	605.922	606.766	606.319	605.617	606.356	604.583	605.549	607.224	606.802	606.499	606.725	606.825	607.523	606.757	606.461	569.827	570.454	569.378	568.747
unassigned_transcript_111	SAUSA300_RS00535	605.98	605.757	606.627	604.919	608.554	608.255	607.836	608.42	608.443	608.594	608.571	608.138	606.151	605.922	606.766	606.319	605.617	606.356	604.583	605.549	607.224	606.802	606.499	606.725	606.825	607.523	606.757	606.461	569.827	570.454	569.378	568.747
unassigned_transcript_112	SAUSA300_RS00540	2072.98	2072.757	2073.627	2071.919	2075.554	2075.255	2074.836	2075.42	2075.443	2075.594	2075.571	2075.138	2073.151	2072.922	2073.766	2073.319	2072.617	2073.356	2071.583	2072.549	2074.224	2073.802	2073.499	2073.725	2073.825	2074.523	2073.757	2073.461	2036.827	2037.454	2036.378	2035.747
unassigned_transcript_113	SAUSA300_RS00545	1013.98	1013.757	1014.627	1012.919	1016.554	1016.255	1015.836	1016.42	1016.443	1016.594	1016.571	1016.138	1014.151	1013.922	1014.766	1014.319	1013.617	1014.356	1012.583	1013.549	1015.224	1014.802	1014.499	1014.725	1014.825	1015.523	1014.757	1014.461	977.827	978.454	977.378	976.747
unassigned_transcript_114	SAUSA300_RS00550	1223.98	1223.757	1224.627	1222.919	1226.554	1226.255	1225.836	1226.42	1226.443	1226.594	1226.571	1226.138	1224.151	1223.922	1224.766	1224.319	1223.617	1224.356	1222.583	1223.549	1225.224	1224.802	1224.499	1224.725	1224.825	1225.523	1224.757	1224.461	1187.827	1188.454	1187.378	1186.747
unassigned_transcript_115	SAUSA300_RS00555	1496.98	1496.757	1497.627	1495.919	1499.554	1499.255	1498.836	1499.42	1499.443	1499.594	1499.571	1499.138	1497.151	1496.922	1497.766	1497.319	1496.617	1497.356	1495.583	1496.549	1498.224	1497.802	1497.499	1497.725	1497.825	1498.523	1497.757	1497.461	1460.827	1461.454	1460.378	1459.747
unassigned_transcript_116	SAUSA300_RS00560	1610.98	1610.757	1611.627	1609.919	1613.554	1613.255	1612.836	1613.42	1613.443	1613.594	1613.571	1613.138	1611.151	1610.922	1611.766	1611.319	1610.617	1611.356	1609.583	1610.549	1612.224	1611.802	1611.499	1611.725	1611.825	1612.523	1611.757	1611.461	1574.827	1575.454	1574.378	1573.747
unassigned_transcript_117	SAUSA300_RS00565	707.98	707.757	708.627	706.919	710.554	710.255	709.836	710.42	710.443	710.594	710.571	710.138	708.151	707.922	708.766	708.319	707.617	708.356	706.583	707.549	709.224	708.802	708.499	708.725	708.825	709.523	708.757	708.461	671.827	672.454	671.378	670.747
unassigned_transcript_118	SAUSA300_RS00570	1232.98	1232.757	1233.627	1231.919	1235.554	1235.255	1234.836	1235.42	1235.443	1235.594	1235.571	1235.138	1233.151	1232.922	1233.766	1233.319	1232.617	1233.356	1231.583	1232.549	1234.224	1233.802	1233.499	1233.725	1233.825	1234.523	1233.757	1233.461	1196.827	1197.454	1196.378	1195.747
unassigned_transcript_119	SAUSA300_RS00575	309.014	308.795	309.648	307.954	311.641	311.371	310.937	311.52	311.519	311.702	311.651	311.252	309.225	309.007	309.829	309.376	308.67	309.395	307.64	308.586	310.307	309.932	309.605	309.827	309.936	310.626	309.86	309.558	273.362	273.875	272.942	272.364
unassigned_transcript_120	SAUSA300_RS00580	1427.98	1427.757	1428.627	1426.919	1430.554	1430.255	1429.836	1430.42	1430.443	1430.594	1430.571	1430.138	1428.151	1427.922	1428.766	1428.319	1427.617	1428.356	1426.583	1427.549	1429.224	1428.802	1428.499	1428.725	1428.825	1429.523	1428.757	1428.461	1391.827	1392.454	1391.378	1390.747
unassigned_transcript_121	SAUSA300_RS00585	1361.98	1361.757	1362.627	1360.919	1364.554	1364.255	1363.836	1364.42	1364.443	1364.594	1364.571	1364.138	1362.151	1361.922	1362.766	1362.319	1361.617	1362.356	1360.583	1361.549	1363.224	1362.802	1362.499	1362.725	1362.825	1363.523	1362.757	1362.461	1325.827	1326.454	1325.378	1324.747
unassigned_transcript_122	SAUSA300_RS00590	587.98	587.757	588.627	586.919	590.554	590.255	589.836	590.42	590.443	590.594	590.571	590.138	588.151	587.922	588.766	588.319	587.617	588.356	586.583	587.549	589.224	588.802	588.499	588.725	588.825	589.523	588.757	588.461	551.827	552.454	551.378	550.747
unassigned_transcript_123	SAUSA300_RS00595	833.98	833.757	834.627	832.919	836.554	836.255	835.836	836.42	836.443	836.594	836.571	836.138	834.151	833.922	834.766	834.319	833.617	834.356	832.583	833.549	835.224	834.802	834.499	834.725	834.825	835.523	834.757	834.461	797.827	798.454	797.378	796.747
unassigned_transcript_124	SAUSA300_RS00600	830.98	830.757	831.627	829.919	833.554	833.255	832.836	833.42	833.443	833.594	833.571	833.138	831.151	830.922	831.766	831.319	830.617	831.356	829.583	830.549	832.224	831.802	831.499	831.725	831.825	832.523	831.757	831.461	794.827	795.454	794.378	793.747
unassigned_transcript_125	SAUSA300_RS00605	827.98	827.757	828.627	826.919	830.554	830.255	829.836	830.42	830.443	830.594	830.571	830.138	828.151	827.922	828.766	828.319	827.617	828.356	826.583	827.549	829.224	828.802	828.499	828.725	828.825	829.523	828.757	828.461	791.827	792.454	791.378	790.747
unassigned_transcript_126	SAUSA300_RS00610	815.98	815.757	816.627	814.919	818.554	818.255	817.836	818.42	818.443	818.594	818.571	818.138	816.151	815.922	816.766	816.319	815.617	816.356	814.583	815.549	817.224	816.802	816.499	816.725	816.825	817.523	816.757	816.461	779.827	780.454	779.378	778.747
unassigned_transcript_127	SAUSA300_RS00615	845.98	845.757	846.627	844.919	848.554	848.255	847.836	848.42	848.443	848.594	848.571	848.138	846.151	845.922	846.766	846.319	845.617	846.356	844.583	845.549	847.224	846.802	846.499	846.725	846.825	847.523	846.757	846.461	809.827	810.454	809.378	808.747
unassigned_transcript_128	SAUSA300_RS00620	1589.98	1589.757	1590.627	1588.919	1592.554	1592.255	1591.836	1592.42	1592.443	1592.594	1592.571	1592.138	1590.151	1589.922	1590.766	1590.319	1589.617	1590.356	1588.583	1589.549	1591.224	1590.802	1590.499	1590.725	1590.825	1591.523	1590.757	1590.461	1553.827	1554.454	1553.378	1552.747
unassigned_transcript_129	SAUSA300_RS00625	1091.98	1091.757	1092.627	1090.919	1094.554	1094.255	1093.836	1094.42	1094.443	1094.594	1094.571	1094.138	1092.151	1091.922	1092.766	1092.319	1091.617	1092.356	1090.583	1091.549	1093.224	1092.802	1092.499	1092.725	1092.825	1093.523	1092.757	1092.461	1055.827	1056.454	1055.378	1054.747
unassigned_transcript_130	SAUSA300_RS00630	1571.98	1571.757	1572.627	1570.919	1574.554	1574.255	1573.836	1574.42	1574.443	1574.594	1574.571	1574.138	1572.151	1571.922	1572.766	1572.319	1571.617	1572.356	1570.583	1571.549	1573.224	1572.802	1572.499	1572.725	1572.825	1573.523	1572.757	1572.461	1535.827	1536.454	1535.378	1534.747
unassigned_transcript_131	SAUSA300_RS00635	1685.98	1685.757	1686.627	1684.919	1688.554	1688.255	1687.836	1688.42	1688.443	1688.594	1688.571	1688.138	1686.151	1685.922	1686.766	1686.319	1685.617	1686.356	1684.583	1685.549	1687.224	1686.802	1686.499	1686.725	1686.825	1687.523	1686.757	1686.461	1649.827	1650.454	1649.378	1648.747
unassigned_transcript_132	SAUSA300_RS00640	611.98	611.757	612.627	610.919	614.554	614.255	613.836	614.42	614.443	614.594	614.571	614.138	612.151	611.922	612.766	612.319	611.617	612.356	610.583	611.549	613.224	612.802	612.499	612.725	612.825	613.523	612.757	612.461	575.827	576.454	575.378	574.747
unassigned_transcript_133	SAUSA300_RS00645	1037.98	1037.757	1038.627	1036.919	1040.554	1040.255	1039.836	1040.42	1040.443	1040.594	1040.571	1040.138	1038.151	1037.922	1038.766	1038.319	1037.617	1038.356	1036.583	1037.549	1039.224	1038.802	1038.499	1038.725	1038.825	1039.523	1038.757	1038.461	1001.827	1002.454	1001.378	1000.747
unassigned_transcript_134	SAUSA300_RS00650	599.98	599.757	600.627	598.919	602.554	602.255	601.836	602.42	602.443	602.594	602.571	602.138	600.151	599.922	600.766	600.319	599.617	600.356	598.583	599.549	601.224	600.802	600.499	600.725	600.825	601.523	600.757	600.461	563.827	564.454	563.378	562.747
unassigned_transcript_135	SAUSA300_RS00660	243.361	243.097	243.922	242.301	246.24	245.919	245.623	246.114	246.158	246.327	246.289	245.971	243.766	243.502	244.284	243.888	243.128	243.748	242.155	242.994	244.956	244.621	244.33	244.513	244.618	245.238	244.613	244.304	210.063	210.422	209.791	209.33
unassigned_transcript_136	SAUSA300_RS00665	461.98	461.757	462.627	460.919	464.554	464.255	463.836	464.42	464.443	464.594	464.571	464.138	462.151	461.922	462.766	462.319	461.617	462.356	460.583	461.549	463.224	462.802	462.499	462.725	462.825	463.523	462.757	462.461	425.827	426.454	425.378	424.747
unassigned_transcript_137	SAUSA300_RS00670	611.98	611.757	612.627	610.919	614.554	614.255	613.836	614.42	614.443	614.594	614.571	614.138	612.151	611.922	612.766	612.319	611.617	612.356	610.583	611.549	613.224	612.802	612.499	612.725	612.825	613.523	612.757	612.461	575.827	576.454	575.378	574.747
unassigned_transcript_138	SAUSA300_RS00675	16.753	16.789	16.872	16.751	16.647	16.528	16.516	16.59	16.698	16.648	16.571	16.611	15.093	14.975	15.054	15.005	15.932	16.076	15.941	16.042	15.825	15.832	15.813	15.747	15.914	15.88	15.666	15.89	12.633	12.646	12.724	12.743
unassigned_transcript_139	SAUSA300_RS00680	815.98	815.757	816.627	814.919	818.554	818.255	817.836	818.42	818.443	818.594	818.571	818.138	816.151	815.922	816.766	816.319	815.617	816.356	814.583	815.549	817.224	816.802	816.499	816.725	816.825	817.523	816.757	816.461	779.827	780.454	779.378	778.747
unassigned_transcript_140	SAUSA300_RS00685	527.98	527.757	528.627	526.919	530.554	530.255	529.836	530.42	530.443	530.594	530.571	530.138	528.151	527.922	528.766	528.319	527.617	528.356	526.583	527.549	529.224	528.802	528.499	528.725	528.825	529.523	528.757	528.461	491.827	492.454	491.378	490.747
unassigned_transcript_141	SAUSA300_RS00690	1001.98	1001.757	1002.627	1000.919	1004.554	1004.255	1003.836	1004.42	1004.443	1004.594	1004.571	1004.138	1002.151	1001.922	1002.766	1002.319	1001.617	1002.356	1000.583	1001.549	1003.224	1002.802	1002.499	1002.725	1002.825	1003.523	1002.757	1002.461	965.827	966.454	965.378	964.747
unassigned_transcript_142	SAUSA300_RS00695	1073.98	1073.757	1074.627	1072.919	1076.554	1076.255	1075.836	1076.42	1076.443	1076.594	1076.571	1076.138	1074.151	1073.922	1074.766	1074.319	1073.617	1074.356	1072.583	1073.549	1075.224	1074.802	1074.499	1074.725	1074.825	1075.523	1074.757	1074.461	1037.827	1038.454	1037.378	1036.747
unassigned_transcript_143	SAUSA300_RS00700	1265.98	1265.757	1266.627	1264.919	1268.554	1268.255	1267.836	1268.42	1268.443	1268.594	1268.571	1268.138	1266.151	1265.922	1266.766	1266.319	1265.617	1266.356	1264.583	1265.549	1267.224	1266.802	1266.499	1266.725	1266.825	1267.523	1266.757	1266.461	1229.827	1230.454	1229.378	1228.747
unassigned_transcript_144	SAUSA300_RS00705	434.98	434.757	435.627	433.919	437.554	437.255	436.836	437.42	437.443	437.594	437.571	437.138	435.151	434.922	435.766	435.319	434.617	435.356	433.583	434.549	436.224	435.802	435.499	435.725	435.825	436.523	435.757	435.461	398.827	399.454	398.378	397.747
unassigned_transcript_145	SAUSA300_RS00710	436.98	436.757	437.627	435.919	439.554	439.255	438.836	439.42	439.443	439.594	439.571	439.138	437.151	436.922	437.766	437.319	436.617	437.356	435.583	436.549	438.224	437.802	437.499	437.725	437.825	438.523	437.757	437.461	400.827	401.454	400.378	399.747
unassigned_transcript_146	SAUSA300_RS15960	22.642	22.638	22.752	22.544	22.826	22.69	22.706	22.79	22.846	22.86	22.732	22.75	20.414	20.288	20.445	20.376	22.066	22.176	22.034	22.221	21.949	21.894	21.858	21.745	21.898	21.955	21.793	21.867	17.127	17.192	17.088	17.123
unassigned_transcript_147	SAUSA300_RS00715	590.98	590.757	591.627	589.919	593.554	593.255	592.836	593.42	593.443	593.594	593.571	593.138	591.151	590.922	591.766	591.319	590.617	591.356	589.583	590.549	592.224	591.802	591.499	591.725	591.825	592.523	591.757	591.461	554.827	555.454	554.378	553.747
