tx	gene_id	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
NM_020710.2	LRRC47	2493.131	2495.735	2493.468	2485.313	2493.115	2481.938	2494.406	2492.816	2492.927	2492.368	2492.185	2483.681	2488.397	2472.871	2490.23	2493.141
NM_014704.2	KIAA0562	3604.131	3606.735	3604.468	3596.313	3604.115	3592.938	3605.406	3603.816	3603.927	3603.368	3603.185	3594.681	3599.397	3583.871	3601.23	3604.141
NM_004402.2	DFFB	2873.131	2875.735	2873.468	2865.313	2873.115	2861.938	2874.406	2872.816	2872.927	2872.368	2872.185	2863.681	2868.397	2852.871	2870.23	2873.141
NM_207356.2	C1orf174	1511.131	1513.735	1511.468	1503.313	1511.115	1499.938	1512.406	1510.816	1510.927	1510.368	1510.185	1501.681	1506.397	1490.871	1508.23	1511.141
NR_024455.1	LOC100133612	1797.131	1799.735	1797.468	1789.313	1797.115	1785.938	1798.406	1796.816	1796.927	1796.368	1796.185	1787.681	1792.397	1776.871	1794.23	1797.141
XM_001132281.3	LOC728716	398.335	400.887	398.621	390.542	398.251	387.308	399.557	397.99	398.182	397.574	397.361	388.868	393.768	379.13	395.622	398.499
NR_027088.1	LOC284661	1919.131	1921.735	1919.468	1911.313	1919.115	1907.938	1920.406	1918.816	1918.927	1918.368	1918.185	1909.681	1914.397	1898.871	1916.23	1919.141
NM_001042478.1	AJAP1	1915.131	1917.735	1915.468	1907.313	1915.115	1903.938	1916.406	1914.816	1914.927	1914.368	1914.185	1905.681	1910.397	1894.871	1912.23	1915.141
NM_018836.3	AJAP1	2768.131	2770.735	2768.468	2760.313	2768.115	2756.938	2769.406	2767.816	2767.927	2767.368	2767.185	2758.681	2763.397	2747.871	2765.23	2768.141
XM_002342029.1	LOC100287848	766.165	768.767	766.494	758.339	766.159	754.983	767.441	765.853	765.966	765.402	765.21	756.725	761.437	745.933	763.287	766.185
XM_002342030.1	LOC100287877	2055.131	2057.735	2055.468	2047.313	2055.115	2043.938	2056.406	2054.816	2054.927	2054.368	2054.185	2045.681	2050.397	2034.871	2052.23	2055.141
NM_015102.2	NPHP4	4847.131	4849.735	4847.468	4839.313	4847.115	4835.938	4848.406	4846.816	4846.927	4846.368	4846.185	4837.681	4842.397	4826.871	4844.23	4847.141
NM_003636.2	KCNAB2	3016.131	3018.735	3016.468	3008.313	3016.115	3004.938	3017.406	3015.816	3015.927	3015.368	3015.185	3006.681	3011.397	2995.871	3013.23	3016.141
NM_172130.1	KCNAB2	2974.131	2976.735	2974.468	2966.313	2974.115	2962.938	2975.406	2973.816	2973.927	2973.368	2973.185	2964.681	2969.397	2953.871	2971.23	2974.141
NM_015557.1	CHD5	9491.131	9493.735	9491.468	9483.313	9491.115	9479.938	9492.406	9490.816	9490.927	9490.368	9490.185	9481.681	9486.397	9470.871	9488.23	9491.141
XM_002342026.1	LOC100287356	1182.131	1184.735	1182.468	1174.313	1182.115	1170.938	1183.406	1181.816	1181.927	1181.368	1181.185	1172.681	1177.397	1161.871	1179.23	1182.141
NM_000983.3	RPL22	1930.131	1932.735	1930.468	1922.313	1930.115	1918.938	1931.406	1929.816	1929.927	1929.368	1929.185	1920.681	1925.397	1909.871	1927.23	1930.141
NM_207396.2	RNF207	3816.131	3818.735	3816.468	3808.313	3816.115	3804.938	3817.406	3815.816	3815.927	3815.368	3815.185	3806.681	3811.397	3795.871	3813.23	3816.141
NM_012405.3	ICMT	4660.131	4662.735	4660.468	4652.313	4660.115	4648.938	4661.406	4659.816	4659.927	4659.368	4659.185	4650.681	4655.397	4639.871	4657.23	4660.141
XR_040930.2	C1orf211	142.737	144.385	142.831	137.375	141.211	134.771	142.868	142.377	143.436	142.121	141.727	134.958	140.32	132.31	141.79	143.783
NM_001024598.2	HES3	532.199	534.797	532.524	524.379	532.187	521.041	533.472	531.887	532.018	531.448	531.25	522.773	527.505	512.228	529.367	532.287
NM_207370.1	GPR153	2477.131	2479.735	2477.468	2469.313	2477.115	2465.938	2478.406	2476.816	2476.927	2476.368	2476.185	2467.681	2472.397	2456.871	2474.23	2477.141
NM_181866.2	ACOT7	1259.131	1261.735	1259.468	1251.313	1259.115	1247.938	1260.406	1258.816	1258.927	1258.368	1258.185	1249.681	1254.397	1238.871	1256.23	1259.141
NM_181865.2	ACOT7	1275.131	1277.735	1275.468	1267.313	1275.115	1263.938	1276.406	1274.816	1274.927	1274.368	1274.185	1265.681	1270.397	1254.871	1272.23	1275.141
NM_181864.2	ACOT7	1470.131	1472.735	1470.468	1462.313	1470.115	1458.938	1471.406	1469.816	1469.927	1469.368	1469.185	1460.681	1465.397	1449.871	1467.23	1470.141
NM_007274.3	ACOT7	1650.131	1652.735	1650.468	1642.313	1650.115	1638.938	1651.406	1649.816	1649.927	1649.368	1649.185	1640.681	1645.397	1629.871	1647.23	1650.141
XR_078217.1	LOC100130071	556.192	558.791	556.52	548.373	556.182	545.026	557.469	555.874	556.008	555.44	555.243	546.764	551.492	536.153	553.349	556.269
NM_019089.4	HES2	4107.131	4109.735	4107.468	4099.313	4107.115	4095.938	4108.406	4106.816	4106.927	4106.368	4106.185	4097.681	4102.397	4086.871	4104.23	4107.141
NM_031475.2	ESPN	3376.131	3378.735	3376.468	3368.313	3376.115	3364.938	3377.406	3375.816	3375.927	3375.368	3375.185	3366.681	3371.397	3355.871	3373.23	3376.141
NM_148970.1	TNFRSF25	921.131	923.735	921.468	913.313	921.115	909.938	922.406	920.816	920.927	920.368	920.185	911.681	916.397	900.871	918.23	921.141
NM_148967.1	TNFRSF25	1335.131	1337.735	1335.468	1327.313	1335.115	1323.938	1336.406	1334.816	1334.927	1334.368	1334.185	1325.681	1330.397	1314.871	1332.23	1335.141
NM_148966.1	TNFRSF25	1359.131	1361.735	1359.468	1351.313	1359.115	1347.938	1360.406	1358.816	1358.927	1358.368	1358.185	1349.681	1354.397	1338.871	1356.23	1359.141
NM_003790.2	TNFRSF25	1470.131	1472.735	1470.468	1462.313	1470.115	1458.938	1471.406	1469.816	1469.927	1469.368	1469.185	1460.681	1465.397	1449.871	1467.23	1470.141
NM_148965.1	TNFRSF25	1497.131	1499.735	1497.468	1489.313	1497.115	1485.938	1498.406	1496.816	1496.927	1496.368	1496.185	1487.681	1492.397	1476.871	1494.23	1497.141
NM_001039664.1	TNFRSF25	739.166	741.768	739.498	731.339	739.163	727.985	740.445	738.853	738.967	738.403	738.212	729.727	734.446	718.941	736.292	739.19
NM_001042665.1	PLEKHG5	4543.131	4545.735	4543.468	4535.313	4543.115	4531.938	4544.406	4542.816	4542.927	4542.368	4542.185	4533.681	4538.397	4522.871	4540.23	4543.141
NM_001042664.1	PLEKHG5	4560.131	4562.735	4560.468	4552.313	4560.115	4548.938	4561.406	4559.816	4559.927	4559.368	4559.185	4550.681	4555.397	4539.871	4557.23	4560.141
NM_020631.3	PLEKHG5	4488.131	4490.735	4488.468	4480.313	4488.115	4476.938	4489.406	4487.816	4487.927	4487.368	4487.185	4478.681	4483.397	4467.871	4485.23	4488.141
NM_001042663.1	PLEKHG5	4606.131	4608.735	4606.468	4598.313	4606.115	4594.938	4607.406	4605.816	4605.927	4605.368	4605.185	4596.681	4601.397	4585.871	4603.23	4606.141
NM_198681.2	PLEKHG5	5066.131	5068.735	5066.468	5058.313	5066.115	5054.938	5067.406	5065.816	5065.927	5065.368	5065.185	5056.681	5061.397	5045.871	5063.23	5066.141
NM_024654.3	NOL9	2682.131	2684.735	2682.468	2674.313	2682.115	2670.938	2683.406	2681.816	2681.927	2681.368	2681.185	2672.681	2677.397	2661.871	2679.23	2682.141
NM_138697.2	TAS1R1	2544.131	2546.735	2544.468	2536.313	2544.115	2532.938	2545.406	2543.816	2543.927	2543.368	2543.185	2534.681	2539.397	2523.871	2541.23	2544.141
NM_177539.1	TAS1R1	2210.131	2212.735	2210.468	2202.313	2210.115	2198.938	2211.406	2209.816	2209.927	2209.368	2209.185	2200.681	2205.397	2189.871	2207.23	2210.141
NM_177540.1	TAS1R1	1782.131	1784.735	1782.468	1774.313	1782.115	1770.938	1783.406	1781.816	1781.927	1781.368	1781.185	1772.681	1777.397	1761.871	1779.23	1782.141
NM_177541.1	TAS1R1	1139.131	1141.735	1139.468	1131.313	1139.115	1127.938	1140.406	1138.816	1138.927	1138.368	1138.185	1129.681	1134.397	1118.871	1136.23	1139.141
NM_005341.2	ZBTB48	2183.131	2185.735	2183.468	2175.313	2183.115	2171.938	2184.406	2182.816	2182.927	2182.368	2182.185	2173.681	2178.397	2162.871	2180.23	2183.141
NM_014851.2	KLHL21	4332.131	4334.735	4332.468	4324.313	4332.115	4320.938	4333.406	4331.816	4331.927	4331.368	4331.185	4322.681	4327.397	4311.871	4329.23	4332.141
NM_153812.2	PHF13	3515.131	3517.735	3515.468	3507.313	3515.115	3503.938	3516.406	3514.816	3514.927	3514.368	3514.185	3505.681	3510.397	3494.871	3512.23	3515.141
NM_138350.2	THAP3	1897.131	1899.735	1897.468	1889.313	1897.115	1885.938	1898.406	1896.816	1896.927	1896.368	1896.185	1887.681	1892.397	1876.871	1894.23	1897.141
NM_018198.3	DNAJC11	3138.131	3140.735	3138.468	3130.313	3138.115	3126.938	3139.406	3137.816	3137.927	3137.368	3137.185	3128.681	3133.397	3117.871	3135.23	3138.141
NM_015215.1	CAMTA1	8287.131	8289.735	8287.468	8279.313	8287.115	8275.938	8288.406	8286.816	8286.927	8286.368	8286.185	8277.681	8282.397	8266.871	8284.23	8287.141
NM_004781.3	VAMP3	2050.131	2052.735	2050.468	2042.313	2050.115	2038.938	2051.406	2049.816	2049.927	2049.368	2049.185	2040.681	2045.397	2029.871	2047.23	2050.141
NM_016831.1	PER3	6048.131	6050.735	6048.468	6040.313	6048.115	6036.938	6049.406	6047.816	6047.927	6047.368	6047.185	6038.681	6043.397	6027.871	6045.23	6048.141
NM_006786.3	UTS2	415.301	417.868	415.596	407.495	415.241	404.243	416.537	414.958	415.136	414.542	414.337	405.835	410.712	395.934	412.564	415.452
NM_021995.2	UTS2	479.219	481.815	479.54	471.408	479.203	468.105	480.485	478.903	479.052	478.479	478.273	469.793	474.564	459.458	476.425	479.345
NM_001561.4	TNFRSF9	1729.131	1731.735	1729.468	1721.313	1729.115	1717.938	1730.406	1728.816	1728.927	1728.368	1728.185	1719.681	1724.397	1708.871	1726.23	1729.141
NM_007262.4	PARK7	806.163	808.767	806.489	798.334	806.159	794.981	807.439	805.851	805.959	805.396	805.208	796.718	801.43	785.923	803.276	806.182
NM_001123377.1	PARK7	748.166	750.768	748.498	740.339	748.159	736.984	749.443	747.853	747.966	747.402	747.211	738.727	743.445	727.937	745.29	748.19
NM_018948.3	ERRFI1	2974.131	2976.735	2974.468	2966.313	2974.115	2962.938	2975.406	2973.816	2973.927	2973.368	2973.185	2964.681	2969.397	2953.871	2971.23	2974.141
NM_001080397.1	SLC45A1	2246.131	2248.735	2246.468	2238.313	2246.115	2234.938	2247.406	2245.816	2245.927	2245.368	2245.185	2236.681	2241.397	2225.871	2243.23	2246.141
NM_001042682.1	RERE	6153.131	6155.735	6153.468	6145.313	6153.115	6141.938	6154.406	6152.816	6152.927	6152.368	6152.185	6143.681	6148.397	6132.871	6150.23	6153.141
NM_001042681.1	RERE	7854.131	7856.735	7854.468	7846.313	7854.115	7842.938	7855.406	7853.816	7853.927	7853.368	7853.185	7844.681	7849.397	7833.871	7851.23	7854.141
NM_012102.3	RERE	8039.131	8041.735	8039.468	8031.313	8039.115	8027.938	8040.406	8038.816	8038.927	8038.368	8038.185	8029.681	8034.397	8018.871	8036.23	8039.141
NM_001428.2	ENO1	1657.131	1659.735	1657.468	1649.313	1657.115	1645.938	1658.406	1656.816	1656.927	1656.368	1656.185	1647.681	1652.397	1636.871	1654.23	1657.141
NM_001215.2	CA6	1184.131	1186.735	1184.468	1176.313	1184.115	1172.938	1185.406	1183.816	1183.927	1183.368	1183.185	1174.681	1179.397	1163.871	1181.23	1184.141
NM_207420.2	SLC2A7	1384.131	1386.735	1384.468	1376.313	1384.115	1372.938	1385.406	1383.816	1383.927	1383.368	1383.185	1374.681	1379.397	1363.871	1381.23	1384.141
NM_003039.2	SLC2A5	2283.131	2285.735	2283.468	2275.313	2283.115	2271.938	2284.406	2282.816	2282.927	2282.368	2282.185	2273.681	2278.397	2262.871	2280.23	2283.141
NR_024180.1	SLC2A5	2159.131	2161.735	2159.468	2151.313	2159.115	2147.938	2160.406	2158.816	2158.927	2158.368	2158.185	2149.681	2154.397	2138.871	2156.23	2159.141
NM_001135585.1	SLC2A5	1125.131	1127.735	1125.468	1117.313	1125.115	1113.938	1126.406	1124.816	1124.927	1124.368	1124.185	1115.681	1120.397	1104.871	1122.23	1125.141
NM_024980.4	GPR157	998.131	1000.735	998.468	990.313	998.115	986.938	999.406	997.816	997.927	997.368	997.185	988.681	993.397	977.871	995.23	998.141
XR_041096.2	LOC727721	372.425	374.947	372.693	364.631	372.292	361.441	373.591	372.057	372.262	371.637	371.419	362.938	367.899	353.491	369.75	372.602
NM_004285.3	H6PD	8962.131	8964.735	8962.468	8954.313	8962.115	8950.938	8963.406	8961.816	8961.927	8961.368	8961.185	8952.681	8957.397	8941.871	8959.23	8962.141
NM_025106.3	SPSB1	2963.131	2965.735	2963.468	2955.313	2963.115	2951.938	2964.406	2962.816	2962.927	2962.368	2962.185	2953.681	2958.397	2942.871	2960.23	2963.141
NM_032315.2	SLC25A33	1306.131	1308.735	1306.468	1298.313	1306.115	1294.938	1307.406	1305.816	1305.927	1305.368	1305.185	1296.681	1301.397	1285.871	1303.23	1306.141
NM_001010866.2	TMEM201	3694.131	3696.735	3694.468	3686.313	3694.115	3682.938	3695.406	3693.816	3693.927	3693.368	3693.185	3684.681	3689.397	3673.871	3691.23	3694.141
NM_001130924.1	TMEM201	3580.131	3582.735	3580.468	3572.313	3580.115	3568.938	3581.406	3579.816	3579.927	3579.368	3579.185	3570.681	3575.397	3559.871	3577.23	3580.141
NM_005026.3	PIK3CD	5256.131	5258.735	5256.468	5248.313	5256.115	5244.938	5257.406	5255.816	5255.927	5255.368	5255.185	5246.681	5251.397	5235.871	5253.23	5256.141
NR_027045.1	C1orf200	1668.131	1670.735	1668.468	1660.313	1668.115	1656.938	1669.406	1667.816	1667.927	1667.368	1667.185	1658.681	1663.397	1647.871	1665.23	1668.141
NM_014944.3	CLSTN1	5007.131	5009.735	5007.468	4999.313	5007.115	4995.938	5008.406	5006.816	5006.927	5006.368	5006.185	4997.681	5002.397	4986.871	5004.23	5007.141
NM_001009566.1	CLSTN1	5037.131	5039.735	5037.468	5029.313	5037.115	5025.938	5038.406	5036.816	5036.927	5036.368	5036.185	5027.681	5032.397	5016.871	5034.23	5037.141
XR_040218.1	FLJ16126	230.987	233.185	231.163	223.949	230.286	221.032	231.704	230.566	231.101	230.166	229.88	221.841	227.35	215.706	229.046	231.592
NM_001012329.1	CTNNBIP1	2806.131	2808.735	2806.468	2798.313	2806.115	2794.938	2807.406	2805.816	2805.927	2805.368	2805.185	2796.681	2801.397	2785.871	2803.23	2806.141
NM_020248.2	CTNNBIP1	2840.131	2842.735	2840.468	2832.313	2840.115	2828.938	2841.406	2839.816	2839.927	2839.368	2839.185	2830.681	2835.397	2819.871	2837.23	2840.141
NM_032368.3	LZIC	1252.131	1254.735	1252.468	1244.313	1252.115	1240.938	1253.406	1251.816	1251.927	1251.368	1251.185	1242.681	1247.397	1231.871	1249.23	1252.141
NM_022787.3	NMNAT1	3626.131	3628.735	3626.468	3618.313	3626.115	3614.938	3627.406	3625.816	3625.927	3625.368	3625.185	3616.681	3621.397	3605.871	3623.23	3626.141
NM_052960.2	RBP7	500.213	502.807	500.534	492.396	500.193	489.079	501.477	499.893	500.036	499.464	499.262	490.783	495.531	480.355	497.406	500.318
NM_001105562.1	UBE4B	5750.131	5752.735	5750.468	5742.313	5750.115	5738.938	5751.406	5749.816	5749.927	5749.368	5749.185	5740.681	5745.397	5729.871	5747.23	5750.141
NM_006048.3	UBE4B	5363.131	5365.735	5363.468	5355.313	5363.115	5351.938	5364.406	5362.816	5362.927	5362.368	5362.185	5353.681	5358.397	5342.871	5360.23	5363.141
NM_183416.3	KIF1B	7509.131	7511.735	7509.468	7501.313	7509.115	7497.938	7510.406	7508.816	7508.927	7508.368	7508.185	7499.681	7504.397	7488.871	7506.23	7509.141
NM_015074.3	KIF1B	10426.131	10428.735	10426.468	10418.313	10426.115	10414.938	10427.406	10425.816	10425.927	10425.368	10425.185	10416.681	10421.397	10405.871	10423.23	10426.141
XM_002342027.1	LOC100287506	1778.131	1780.735	1778.468	1770.313	1778.115	1766.938	1779.406	1777.816	1777.927	1777.368	1777.185	1768.681	1773.397	1757.871	1775.23	1778.141
NM_002631.2	PGD	1782.131	1784.735	1782.468	1774.313	1782.115	1770.938	1783.406	1781.816	1781.927	1781.368	1781.185	1772.681	1777.397	1761.871	1779.23	1782.141
NM_199294.1	APITD1	1081.131	1083.735	1081.468	1073.313	1081.115	1069.938	1082.406	1080.816	1080.927	1080.368	1080.185	1071.681	1076.397	1060.871	1078.23	1081.141
NM_198544.2	APITD1	1314.131	1316.735	1314.468	1306.313	1314.115	1302.938	1315.406	1313.816	1313.927	1313.368	1313.185	1304.681	1309.397	1293.871	1311.23	1314.141
NM_199295.1	APITD1	1273.131	1275.735	1273.468	1265.313	1273.115	1261.938	1274.406	1272.816	1272.927	1272.368	1272.185	1263.681	1268.397	1252.871	1270.23	1273.141
NM_001302.3	CORT	780.163	782.767	780.49	772.339	780.159	768.982	781.441	779.852	779.963	779.399	779.21	770.725	775.436	759.927	777.284	780.184
NM_004401.2	DFFA	1898.131	1900.735	1898.468	1890.313	1898.115	1886.938	1899.406	1897.816	1897.927	1897.368	1897.185	1888.681	1893.397	1877.871	1895.23	1898.141
NM_213566.1	DFFA	3253.131	3255.735	3253.468	3245.313	3253.115	3241.938	3254.406	3252.816	3252.927	3252.368	3252.185	3243.681	3248.397	3232.871	3250.23	3253.141
NM_004565.2	PEX14	1771.131	1773.735	1771.468	1763.313	1771.115	1759.938	1772.406	1770.816	1770.927	1770.368	1770.185	1761.681	1766.397	1750.871	1768.23	1771.141
NM_001079843.1	CASZ1	7783.131	7785.735	7783.468	7775.313	7783.115	7771.938	7784.406	7782.816	7782.927	7782.368	7782.185	7773.681	7778.397	7762.871	7780.23	7783.141
NM_017766.3	CASZ1	4250.131	4252.735	4250.468	4242.313	4250.115	4238.938	4251.406	4249.816	4249.927	4249.368	4249.185	4240.681	4245.397	4229.871	4247.23	4250.141
NM_173507.1	C1orf127	2107.131	2109.735	2107.468	2099.313	2107.115	2095.938	2108.406	2106.816	2106.927	2106.368	2106.185	2097.681	2102.397	2086.871	2104.23	2107.141
NM_007375.3	TARDBP	4062.131	4064.735	4062.468	4054.313	4062.115	4050.938	4063.406	4061.816	4061.927	4061.368	4061.185	4052.681	4057.397	4041.871	4059.23	4062.141
NM_006610.2	MASP2	2289.131	2291.735	2289.468	2281.313	2289.115	2277.938	2290.406	2288.816	2288.927	2288.368	2288.185	2279.681	2284.397	2268.871	2286.23	2289.141
NM_139208.1	MASP2	566.192	568.789	566.516	558.369	566.181	555.024	567.469	565.872	566.003	565.436	565.241	556.763	561.49	546.135	563.347	566.263
NM_003132.2	SRM	1118.131	1120.735	1118.468	1110.313	1118.115	1106.938	1119.406	1117.816	1117.927	1117.368	1117.185	1108.681	1113.397	1097.871	1115.23	1118.141
NM_002685.2	EXOSC10	2578.131	2580.735	2578.468	2570.313	2578.115	2566.938	2579.406	2577.816	2577.927	2577.368	2577.185	2568.681	2573.397	2557.871	2575.23	2578.141
NM_001001998.1	EXOSC10	2653.131	2655.735	2653.468	2645.313	2653.115	2641.938	2654.406	2652.816	2652.927	2652.368	2652.185	2643.681	2648.397	2632.871	2650.23	2653.141
XM_001714721.2	LOC100128221	760.166	762.768	760.494	752.339	760.159	748.983	761.441	759.853	759.966	759.402	759.211	750.725	755.438	739.935	757.29	760.188
NM_004958.3	FRAP1	8570.131	8572.735	8570.468	8562.313	8570.115	8558.938	8571.406	8569.816	8569.927	8569.368	8569.185	8560.681	8565.397	8549.871	8567.23	8570.141
NM_021146.2	ANGPTL7	2083.131	2085.735	2083.468	2075.313	2083.115	2071.938	2084.406	2082.816	2082.927	2082.368	2082.185	2073.681	2078.397	2062.871	2080.23	2083.141
NM_013319.2	UBIAD1	3499.131	3501.735	3499.468	3491.313	3499.115	3487.938	3500.406	3498.816	3498.927	3498.368	3498.185	3489.681	3494.397	3478.871	3496.23	3499.141
NM_020780.1	PTCHD2	5059.131	5061.735	5059.468	5051.313	5059.115	5047.938	5060.406	5058.816	5058.927	5058.368	5058.185	5049.681	5054.397	5038.871	5056.23	5059.141
NM_012168.4	FBXO2	1381.131	1383.735	1381.468	1373.313	1381.115	1369.938	1382.406	1380.816	1380.927	1380.368	1380.185	1371.681	1376.397	1360.871	1378.23	1381.141
NM_183412.2	FBXO44	2779.131	2781.735	2779.468	2771.313	2779.115	2767.938	2780.406	2778.816	2778.927	2778.368	2778.185	2769.681	2774.397	2758.871	2776.23	2779.141
NM_001014765.1	FBXO44	3165.131	3167.735	3165.468	3157.313	3165.115	3153.938	3166.406	3164.816	3164.927	3164.368	3164.185	3155.681	3160.397	3144.871	3162.23	3165.141
NM_033182.5	FBXO44	2793.131	2795.735	2793.468	2785.313	2793.115	2781.938	2794.406	2792.816	2792.927	2792.368	2792.185	2783.681	2788.397	2772.871	2790.23	2793.141
NM_183413.2	FBXO44	2668.131	2670.735	2668.468	2660.313	2668.115	2656.938	2669.406	2667.816	2667.927	2667.368	2667.185	2658.681	2663.397	2647.871	2665.23	2668.141
NM_018438.5	FBXO6	1396.131	1398.735	1396.468	1388.313	1396.115	1384.938	1397.406	1395.816	1395.927	1395.368	1395.185	1386.681	1391.397	1375.871	1393.23	1396.141
NM_006341.3	MAD2L2	964.131	966.735	964.468	956.313	964.115	952.938	965.406	963.816	963.927	963.368	963.185	954.681	959.397	943.871	961.23	964.141
NM_001127325.1	MAD2L2	997.131	999.735	997.468	989.313	997.115	985.938	998.406	996.816	996.927	996.368	996.185	987.681	992.397	976.871	994.23	997.141
NM_198545.3	C1orf187	1618.131	1620.735	1618.468	1610.313	1618.115	1606.938	1619.406	1617.816	1617.927	1617.368	1617.185	1608.681	1613.397	1597.871	1615.23	1618.141
NM_001040197.1	AGTRAP	1125.131	1127.735	1125.468	1117.313	1125.115	1113.938	1126.406	1124.816	1124.927	1124.368	1124.185	1115.681	1120.397	1104.871	1122.23	1125.141
NM_001040196.1	AGTRAP	1104.131	1106.735	1104.468	1096.313	1104.115	1092.938	1105.406	1103.816	1103.927	1103.368	1103.185	1094.681	1099.397	1083.871	1101.23	1104.141
NM_020350.4	AGTRAP	1028.131	1030.735	1028.468	1020.313	1028.115	1016.938	1029.406	1027.816	1027.927	1027.368	1027.185	1018.681	1023.397	1007.871	1025.23	1028.141
NM_001040194.1	AGTRAP	1007.131	1009.735	1007.468	999.313	1007.115	995.938	1008.406	1006.816	1006.927	1006.368	1006.185	997.681	1002.397	986.871	1004.23	1007.141
NM_001040195.1	AGTRAP	972.131	974.735	972.468	964.313	972.115	960.938	973.406	971.816	971.927	971.368	971.185	962.681	967.397	951.871	969.23	972.141
XM_002342031.1	LOC100288041	3924.131	3926.735	3924.468	3916.313	3924.115	3912.938	3925.406	3923.816	3923.927	3923.368	3923.185	3914.681	3919.397	3903.871	3921.23	3924.141
XM_209234.8	C1orf167	2407.131	2409.735	2407.468	2399.313	2407.115	2395.938	2408.406	2406.816	2406.927	2406.368	2406.185	2397.681	2402.397	2386.871	2404.23	2407.141
